framework,pinned_commit,source_path,source_line,source_sha256,action_family,source_detail,original_v6_disposition,eligibility_interpretation,local_deterministic_adapter,external_network_or_credentials,native_projection_well_defined,canonical_projection_well_defined,deterministic_score
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/realtime/twilio/twilio_handler.py,24,3a0be06f022766b7ebe80f61d436df6f08e0356e7c3c4db21a8a838e358c6f2c,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ed05709649c73a02a05712d6874ca56469a6bdec1b539f2c98835c3ec7a2ed7a
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/tool_guardrails.py,117,4d70ca04e73201a94615eadefb5af89083214bf444ce559bdac8202b8cc5b7b9,tool,"Name(id='get_contact_info', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ed20cab4efbfa62c8ffb5c3e3d14749e0f6ce3dbccd8a1d473ff94b7665e2520
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1231,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,_impl,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ee085f2171cf5a7ab6d0abf09289f1e516b8cf28bf1053f62c9184dde027217f
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1096,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,eeb43523012cde3c020aae0cafe0323cb9b5ba9436bf70c36715942e8163eca6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,815,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,eed0a916f01a5e8b2b5d7ab44cdde60caec0957a6ceea989665449d9093bdeb9
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/stream_ws.py,73,f9071975a51934789c76aa2f5cdfb765404e61f5fbc709423eb5e987f4e16cce,tool,submit_refund,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ef8e5d329afcd4ec41c57ac80f35699d7ac6ac68a84055e7782f28f0b95bf5df
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,431,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,efd8d9f96d87cc6ae9177fa5e9fca5ae3d00e1f305cfee540ffac6e94d985208
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/file_search.py,48,5bd668e26450120a92757744cb119cf53a7d9ac2525464fc065387074ecb159c,tool,"Call(func=Name(id='FileSearchTool', ctx=Load()), keywords=[keyword(arg='max_num_results', value=Constant(value=3)), keyword(arg='vector_store_ids', value=List(e",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f0c27d7f15c26851c2134b8b9c42c8e6e0f96901bc5502505d4484dc2edbb786
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,351,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,test_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f113098e9d7a3d145e2761464646d72f90d46a76b1497b8355ad5837d90de39e
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/streamablehttp_example/server.py,15,6b890151e410ca4e30d639927210696173885518c38e22ed0e2d66c12b45148a,tool,add,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f156f0e58b73fd0691353d6ef60092b027218229bf5f8b34753ec2134c89409b
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/extensions/runloop/capabilities.py,247,ebc73fad9b1edbbf7d1491a99ae3f05d4199178d56ab4d29809cee7aea8fba77,tool,"Name(id='query_secret_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f1babea7fa2d33d144623073f9e52073eff35588e1bf6205e2ba79de141d2f83
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/memory_session_hitl_example.py,25,6e7df1dae6329917474e2fc05bae0db6a00c7967e4b25383d6f58fccd83dc7ae,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f23a3710ea1fa513000728092d623b2df469fd45d383e4d2110505ef12786ce8
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/healthcare_support/tools.py,89,ee699e45f308f542614616c5d40e70c6b58da77f4d9c0dc5e0a26bed69cfe07a,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f2b867195eff56dbdb185ba5b0d5709223424250099effccb86b9a2342e15f08
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_loop.py,1592,42b9b467122678dcde45914b4b92701cdfe493e5af1656936b25bb3b730c81e2,tool,run_nested,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f31f80b03d5ebcf21a163a46b7719eef7ce13c580160a365960abba577e2bcd4
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/openai_session_hitl_example.py,25,d009f248b0d7a21a9f5f20ed78f96dcca4f5e8bef89d061f86a289f9d59841af,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f37b667b8f2e267ef5c70ff9c89ab1fc6d4cab7bcfa99d0fb8fc8d06b5f4aa28
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,656,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f3f06712d29f7349ef096daa0ba1098927dbfeff1b9acc357c3a3ec290152a94
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/financial_research_agent/manager.py,186,d2f0f81aacb2ecc2e03861a8f4ee96a8c5cfa3c8f92559bdc9268999fea60703,agents_as_tools,financials_agent.as_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f45a45d7ce69c85ceb08b0786f10f4dea5957284675c1de38a34d8b6020fba29
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/lifecycle_example.py,122,47faff578b13d697b1fc9b2706292cb156b24ced2bfe7f29302fd3d71b981b5b,tool,multiply_by_two,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f4c04dd19b52a6c8180516166246a15a1180f1a011882a69b46da995dfcdd4a2
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,373,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,search_flows,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f64604ffbb79e63a94f8f1ea2dc9f818ca0aa6c880e37a57d9091ae3e1885778
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2063,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f6f8dc0846caa93e017a4e98527de1975d21b62cec0bd3cb19805b57d5aada25
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,117,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,"Call(func=Name(id='ToolSearchTool', ctx=Load()))",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f8b7e0426f3937327109ddfd2c05c6db3b643ec48f3c184d544585e58e6ada60
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/realtime/twilio_sip/agents.py,17,3d2a0dc34f92b5ae3fd194943c8eb8cceffe3b129ce045c53e1e6ed66060a875,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f98648d2213a6aef06309d0d6063fc6dce614a0d1a19b2c1c18ae71c9377b520
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,939,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f9a3789e22ce93ff460debc4e100d0a39cf92de964e6da2ccadd68db462e17b6
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/model_providers/litellm_auto.py,43,7bd3f93e892f7829b7027abf7088120e949971f4b2c4e71f87054acc218dcb2e,tool,"Name(id='get_weather', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,f9c5ddf13e0bea885c7e60b660567b6af97816078f511f3b958d3a0246ddc994
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,816,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,invalid_args_test,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fa06535bd940f86d8656e628d66716d05c9a32465f68e15f76ef75d34f96eb44
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/sandbox_agents_as_tools.py,176,7faa28a264219ab9694252e88c10f4bb0c2dc9842ebbae13e3e045ce59735c28,agents_as_tools,pricing_agent.as_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fa3fe1ddfcf83c50fcac765388fe875bc97008db129b0aad57ff7c15e8eb0b12
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,469,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,increment,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fb5676c3a0a419c905b39cb5e2cbde354edf21c8a53f3ea53bb994f05f26e250
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/human_in_the_loop_stream.py,30,c7471edb486085de7679e9799685b28f8093f74566cd46d017c38964f2f6da17,tool,get_temperature,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fbbd07aba14abd5a855b794e6f506154b77803e0d52345175ad7624cf178ea0c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,569,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fbc0f3205a5d736354f4100c47eec7c9a5b57b002a4ae64b1907a94b7934cff4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_clients.py,307,db32a3cb92f12e6043ee5e58cbecdf9f8aae0dc6df94464044b4534e9b8c8044,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fc35ead17c35dcb101ce033e5c0ccc37e0e7650f37306f0c5965d0abc3fecfc6
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/realtime/app/agent.py,15,0a1eee26db8565a103537c1573b1237508856eea861b8293334208fa2a02f9b4,tool,faq_lookup_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fd4ad1be20346ee5a35b147f67da4851f11cb7bcb9e8118aee7978d001ba9378
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,46,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,get_customer_profile,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fdde775282cf783876e14c7cd1afb41bb57f946faa4d2eaaabcfd449ca62578a
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,425,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,fe7c8b23eba82b9b9667fc5d90aae99504ac3d78e68b6441cc1d4715c8439891
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,1629,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='custom_tool_wrapped', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ff5a731a4b52173fadd4400cc2f9b341edd9467aa53ef2cffb220e806d0bb9d8
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/healthcare_support/tools.py,38,ee699e45f308f542614616c5d40e70c6b58da77f4d9c0dc5e0a26bed69cfe07a,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ff7916c36a6c58a971cc3387593cfb992325d353af2e6c056506360863cec0bd
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/mcp/manager_example/mcp_server.py,17,0466ecd71f2324cb346b90432efda1eaad841a0eec39bb8580d8a34ea1dd7548,tool,echo,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,ffbfe27e98354b1c2b0c34a5f2b0229658e2c82f58c8eee4af20256b91d55b61
