framework,pinned_commit,relative_path,line,behavior_kind,detail,ir_v1_disposition,semantic_bucket,exact_lowering_feasibility,required_ir_primitive,classification_basis,source_excerpt
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1188,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1201,state_memory,InMemoryHistoryProvider,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","audit_provider = InMemoryHistoryProvider(""audit"", load_messages=False)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1207,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1223,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1237,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1254,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1270,state_memory,InMemoryCheckpointStorage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",checkpoint_storage = InMemoryCheckpointStorage()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1294,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1297,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1326,conditional_edge,stream,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if stream:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1351,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for word in self._response_text.split():
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1404,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1407,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1436,conditional_edge,stream,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if stream:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1461,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for word in self._response_text.split():
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2040,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2043,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",return AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2046,conditional_edge,self._approval_request_ids,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if self._approval_request_ids:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2087,conditional_edge,stream,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if stream:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2115,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for msg in messages:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2116,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for content in msg.contents:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2117,conditional_edge,content.type == 'function_approval_response',UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.","if content.type == ""function_approval_response"":"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2133,conditional_edge,approvals,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if approvals:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2135,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"approved_text = ""; "".join("
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2158,conditional_edge,approvals,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if approvals:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2159,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"approved_text = ""; "".join("
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2196,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for content in contents:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2197,conditional_edge,"content.type == 'function_approval_request' and getattr(content.function_call, 'name', None) == tool_name",UNSUPPORTED,ARBITRARY_CALLBACK_OR_RUNTIME,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,Source predicate invokes or embeds arbitrary runtime computation.,if (
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2327,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"final_text = "" "".join(m.text or """" for m in final_result.messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,2382,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"final_text = "" "".join(m.text or """" for m in final_result.messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent_intermediate.py,61,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"text = "" "".join(c.text for u in updates for c in u.contents if c.type == ""text"")  # type: ignore[misc]  # pyrefly: ignore[no-matching-overload]  # ty: ignore[no-matching-overload]"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent_intermediate.py,62,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"reasoning_text = "" "".join(c.text for u in updates for c in u.contents if c.type == ""text_reasoning"")  # type: ignore[misc]  # pyrefly: ignore[no-matching-overload]  # ty: ignore[no-matching-overload]"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent_intermediate.py,116,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"all_text = "" "".join(c.text for m in response.messages for c in m.contents if hasattr(c, ""text""))  # type: ignore[misc]  # pyrefly: ignore[no-matching-overload]  # ty: ignore[no-matching-overload]"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent_intermediate.py,142,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"all_text = "" "".join(c.text for u in updates for c in u.contents if hasattr(c, ""text""))  # type: ignore[misc]  # pyrefly: ignore[no-matching-overload]  # ty: ignore[no-matching-overload]"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent_intermediate.py,166,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"text = "" "".join(c.text for u in updates for c in u.contents if c.type == ""text"")  # type: ignore[misc]  # pyrefly: ignore[no-matching-overload]  # ty: ignore[no-matching-overload]"
